customer_id,Id,ActivityDate,TotalSteps, TotalDistance , TrackerDistance ,LoggedActivitiesDistance, VeryActiveDistance , ModeratelyActiveDistance , LightActiveDistance ,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalActiveMinutes,ActivityLevel,DaysOfTheWeek
2035,2026352035,4/14/16,3335, 2.07 , 2.07 ,0,0, -   , 2.05 ,0,0,0,197,653,1431,850,Not Active,Thursday
2035,2026352035,4/15/16,3821, 2.37 , 2.37 ,0,0, -   , 2.37 ,0,0,0,188,687,1444,875,Not Active,Friday
2035,2026352035,4/16/16,2547, 1.58 , 1.58 ,0,0, -   , 1.58 ,0,0,0,150,728,1373,878,Not Active,Saturday
2035,2026352035,4/17/16,838, 0.52 , 0.52 ,0,0, -   , 0.52 ,0,0,0,60,1053,1214,1113,Active,Sunday
2035,2026352035,4/18/16,3325, 2.06 , 2.06 ,0,0, -   , 2.06 ,0,0,0,182,1062,1419,1244,Active,Monday
2035,2026352035,4/19/16,2424, 1.50 , 1.50 ,0,0, -   , 1.50 ,0,0,0,141,785,1356,926,Not Active,Tuesday
2035,2026352035,4/20/16,7222, 4.48 , 4.48 ,0,0, -   , 4.48 ,0,0,0,327,623,1667,950,Not Active,Wednesday
2035,2026352035,4/21/16,2467, 1.53 , 1.53 ,0,0, -   , 1.53 ,0,0,0,153,749,1370,902,Not Active,Thursday
2035,2026352035,4/22/16,2915, 1.81 , 1.81 ,0,0, -   , 1.81 ,0,0,0,162,712,1399,874,Not Active,Friday
2035,2026352035,4/23/16,12357, 7.71 , 7.71 ,0,0, -   , 7.71 ,0,0,0,432,458,1916,890,Not Active,Saturday
2035,2026352035,4/24/16,3490, 2.16 , 2.16 ,0,0, -   , 2.16 ,0,0,0,164,704,1401,868,Not Active,Sunday
2035,2026352035,4/25/16,6017, 3.73 , 3.73 ,0,0, -   , 3.73 ,0,0,0,260,821,1576,1081,Active,Monday
2035,2026352035,4/26/16,5933, 3.68 , 3.68 ,0,0, -   , 3.68 ,0,0,0,288,1018,1595,1306,Active,Tuesday
2035,2026352035,4/27/16,6088, 3.77 , 3.77 ,0,0, -   , 3.77 ,0,0,0,286,586,1593,872,Not Active,Wednesday
2035,2026352035,4/28/16,6375, 3.95 , 3.95 ,0,0, -   , 3.95 ,0,0,0,331,626,1649,957,Not Active,Thursday
2035,2026352035,4/29/16,7604, 4.71 , 4.71 ,0,0, -   , 4.71 ,0,0,0,352,492,1692,844,Not Active,Friday
2035,2026352035,4/30/16,4729, 2.93 , 2.93 ,0,0, -   , 2.93 ,0,0,0,233,594,1506,827,Not Active,Saturday
2035,2026352035,5/1/16,3609, 2.28 , 2.28 ,0,0, -   , 2.28 ,0,0,0,191,716,1447,907,Not Active,Sunday
2035,2026352035,5/2/16,7018, 4.35 , 4.35 ,0,0, -   , 4.35 ,0,0,0,355,716,1690,1071,Active,Monday
2035,2026352035,5/3/16,5992, 3.72 , 3.72 ,0,0, -   , 3.72 ,0,0,0,304,981,1604,1285,Active,Tuesday
2035,2026352035,5/4/16,6564, 4.07 , 4.07 ,0,0, -   , 4.07 ,0,0,0,345,530,1658,875,Not Active,Wednesday
2035,2026352035,5/5/16,12167, 7.54 , 7.54 ,0,0, -   , 7.54 ,0,0,0,475,479,1926,954,Not Active,Thursday
2035,2026352035,5/6/16,8198, 5.08 , 5.08 ,0,0, -   , 5.08 ,0,0,0,383,511,1736,894,Not Active,Friday
2035,2026352035,5/7/16,4193, 2.60 , 2.60 ,0,0, -   , 2.60 ,0,0,0,229,665,1491,894,Not Active,Saturday
2035,2026352035,5/8/16,5528, 3.45 , 3.45 ,0,0, -   , 3.45 ,0,0,0,258,610,1555,868,Not Active,Sunday
2035,2026352035,5/9/16,10685, 6.62 , 6.62 ,0,0, -   , 6.60 ,0,0,0,401,543,1869,944,Not Active,Monday
2035,2026352035,5/10/16,254, 0.16 , 0.16 ,0,0, -   , 0.16 ,0,0,0,17,1002,1141,1019,Active,Tuesday
2035,2026352035,5/11/16,8580, 5.32 , 5.32 ,0,0, -   , 5.32 ,0,0,0,330,569,1698,899,Not Active,Wednesday
2035,2026352035,5/12/16,8891, 5.51 , 5.51 ,0,0, -   , 5.51 ,0,0,0,343,330,1364,673,Not Active,Thursday
7002,2320127002,4/12/16,10725, 7.49 , 7.49 ,0, 1.17 , 0.31 , 6.01 ,0,13,9,306,1112,2124,1440,Very Active,Tuesday
7002,2320127002,4/13/16,7275, 4.90 , 4.90 ,0,0, -   , 4.90 ,0,0,0,335,1105,2003,1440,Very Active,Wednesday
7002,2320127002,4/14/16,3973, 2.68 , 2.68 ,0,0, -   , 2.68 ,0,0,0,191,1249,1696,1440,Very Active,Thursday
7002,2320127002,4/15/16,5205, 3.51 , 3.51 ,0,0, -   , 3.51 ,0,0,0,245,1195,1801,1440,Very Active,Friday
7002,2320127002,4/16/16,5057, 3.41 , 3.41 ,0,0, -   , 3.40 ,0,0,0,195,1245,1724,1440,Very Active,Saturday
7002,2320127002,4/17/16,6198, 4.18 , 4.18 ,0,0, -   , 4.18 ,0,0,0,249,1191,1852,1440,Very Active,Sunday
7002,2320127002,4/18/16,6559, 4.42 , 4.42 ,0,0, 0.26 , 4.14 ,0,0,7,260,1173,1905,1440,Very Active,Monday
7002,2320127002,4/19/16,5997, 4.04 , 4.04 ,0,0, 0.38 , 3.66 ,0,0,11,228,1201,1811,1440,Very Active,Tuesday
7002,2320127002,4/20/16,7192, 4.85 , 4.85 ,0,0, 0.49 , 4.34 ,0,0,11,283,1146,1922,1440,Very Active,Wednesday
7002,2320127002,4/21/16,3404, 2.29 , 2.29 ,0, 0.06 , 0.42 , 1.81 ,0,1,10,127,1302,1610,1440,Very Active,Thursday
7002,2320127002,4/22/16,5583, 3.76 , 3.76 ,0,0, -   , 3.76 ,0,0,0,266,1174,1851,1440,Very Active,Friday
7002,2320127002,4/23/16,5079, 3.42 , 3.42 ,0,0, -   , 3.42 ,0,0,0,242,1129,1804,1371,Active,Saturday
7002,2320127002,4/24/16,4165, 2.81 , 2.81 ,0,0, -   , 2.80 ,0,0,0,204,1236,1725,1440,Very Active,Sunday
7002,2320127002,4/25/16,3588, 2.42 , 2.42 ,0, 0.23 , 0.20 , 1.99 ,0,3,5,152,1280,1654,1440,Very Active,Monday
7002,2320127002,4/26/16,3409, 2.30 , 2.30 ,0,0, -   , 2.30 ,0,0,0,147,1293,1632,1440,Very Active,Tuesday
7002,2320127002,4/27/16,1715, 1.16 , 1.16 ,0,0, -   , 1.16 ,0,0,0,82,1358,1481,1440,Very Active,Wednesday
7002,2320127002,4/28/16,1532, 1.03 , 1.03 ,0,0, -   , 1.03 ,0,0,0,76,1364,1473,1440,Very Active,Thursday
7002,2320127002,4/29/16,924, 0.62 , 0.62 ,0,0, -   , 0.62 ,0,0,0,45,1395,1410,1440,Very Active,Friday
7002,2320127002,4/30/16,4571, 3.08 , 3.08 ,0,0, -   , 3.07 ,0,0,0,234,1206,1779,1440,Very Active,Saturday
7002,2320127002,5/1/16,772, 0.52 , 0.52 ,0,0, -   , 0.52 ,0,0,0,40,1400,1403,1440,Very Active,Sunday
7002,2320127002,5/2/16,3634, 2.45 , 2.45 ,0, 0.36 , 0.21 , 1.88 ,0,5,6,123,1306,1613,1440,Very Active,Monday
7002,2320127002,5/3/16,7443, 5.02 , 5.02 ,0, 1.49 , 0.37 , 3.16 ,0,20,10,206,1204,1878,1440,Very Active,Tuesday
7002,2320127002,5/4/16,1201, 0.81 , 0.81 ,0,0, -   , 0.81 ,0,0,0,52,1388,1426,1440,Very Active,Wednesday
7002,2320127002,5/5/16,5202, 3.51 , 3.51 ,0,0, 0.39 , 3.11 ,0,0,11,223,1206,1780,1440,Very Active,Thursday
7002,2320127002,5/6/16,4878, 3.29 , 3.29 ,0,0, -   , 3.29 ,0,0,0,204,1236,1742,1440,Very Active,Friday
7002,2320127002,5/7/16,7379, 4.97 , 4.97 ,0,0, -   , 4.97 ,0,0,0,319,1121,1972,1440,Very Active,Saturday
7002,2320127002,5/8/16,5161, 3.48 , 3.48 ,0,0, -   , 3.47 ,0,0,0,247,1193,1821,1440,Very Active,Sunday
7002,2320127002,5/9/16,3090, 2.08 , 2.08 ,0,0, -   , 2.08 ,0,0,0,145,1295,1630,1440,Very Active,Monday
7002,2320127002,5/10/16,6227, 4.20 , 4.20 ,0,0, -   , 4.20 ,0,0,0,290,1150,1899,1440,Very Active,Tuesday
7002,2320127002,5/11/16,6424, 4.33 , 4.33 ,0,0, -   , 4.33 ,0,0,0,300,1140,1903,1440,Very Active,Wednesday
7002,2320127002,5/12/16,2661, 1.79 , 1.79 ,0,0, -   , 1.79 ,0,0,0,128,830,1125,958,Not Active,Thursday
7796,2347167796,4/12/16,10113, 6.83 , 6.83 ,0, 2.00 , 0.62 , 4.20 ,0,28,13,320,964,2344,1325,Active,Tuesday
7796,2347167796,4/13/16,10352, 7.01 , 7.01 ,0, 1.66 , 1.94 , 3.41 ,0,19,32,195,676,2038,922,Not Active,Wednesday
7796,2347167796,4/14/16,10129, 6.70 , 6.70 ,0, 0.02 , 2.74 , 3.94 ,0,1,48,206,705,2010,960,Not Active,Thursday
7796,2347167796,4/15/16,10465, 6.92 , 6.92 ,0, 0.07 , 1.42 , 5.43 ,0,1,24,284,720,2133,1029,Active,Friday
7796,2347167796,4/16/16,22244, 15.08 , 15.08 ,0, 5.45 , 4.10 , 5.53 ,0,66,72,268,968,2670,1374,Active,Saturday
7796,2347167796,4/17/16,5472, 3.62 , 3.62 ,0, 0.08 , 0.28 , 3.26 ,0,1,7,249,508,1882,765,Not Active,Sunday
7796,2347167796,4/18/16,8247, 5.45 , 5.45 ,0, 0.79 , 0.86 , 3.79 ,0,11,16,206,678,1944,911,Not Active,Monday
7796,2347167796,4/19/16,6711, 4.44 , 4.44 ,0,0, -   , 4.44 ,0,0,7,382,648,2346,1037,Active,Tuesday
7796,2347167796,4/20/16,10999, 7.27 , 7.27 ,0, 0.68 , 1.81 , 4.78 ,0,11,43,269,1011,2198,1334,Active,Wednesday
7796,2347167796,4/21/16,10080, 6.75 , 6.75 ,0, 1.85 , 1.53 , 3.38 ,0,23,26,208,761,2048,1018,Active,Thursday
7796,2347167796,4/22/16,7804, 5.16 , 5.16 ,0, 0.56 , 1.68 , 2.92 ,0,9,27,206,781,1946,1023,Active,Friday
7796,2347167796,4/23/16,16901, 11.37 , 11.37 ,0, 2.78 , 1.45 , 7.15 ,0,32,35,360,591,2629,1018,Active,Saturday
7796,2347167796,4/24/16,9471, 6.26 , 6.26 ,0,0, -   , 6.26 ,0,0,0,360,584,2187,944,Not Active,Sunday
7796,2347167796,4/25/16,9482, 6.38 , 6.38 ,0, 1.27 , 0.52 , 4.60 ,0,15,11,277,653,2095,956,Not Active,Monday
7796,2347167796,4/26/16,5980, 3.95 , 3.95 ,0,0, -   , 3.95 ,0,0,0,227,732,1861,959,Not Active,Tuesday
7796,2347167796,4/27/16,11423, 7.58 , 7.58 ,0, 1.86 , 0.40 , 5.32 ,0,26,9,295,623,2194,953,Not Active,Wednesday
7796,2347167796,4/28/16,5439, 3.60 , 3.60 ,0,0, -   , 3.60 ,0,0,0,229,764,1854,993,Not Active,Thursday
7796,2347167796,4/29/16,42, 0.03 , 0.03 ,0,0, -   , 0.03 ,0,0,0,4,2,403,6,Not Active,Friday
2765,2873212765,4/12/16,8796, 5.91 , 5.91 ,0, 0.11 , 0.93 , 4.88 ,0,2,21,356,1061,1982,1440,Very Active,Tuesday
2765,2873212765,4/13/16,7618, 5.12 , 5.12 ,0,0, 0.22 , 4.88 ,0.02,0,8,404,1028,2004,1440,Very Active,Wednesday
2765,2873212765,4/14/16,7910, 5.32 , 5.32 ,0,0, -   , 5.32 ,0,0,0,331,1109,1893,1440,Very Active,Thursday
2765,2873212765,4/15/16,8482, 5.70 , 5.70 ,0,0, -   , 5.69 ,0.01,0,0,448,992,2063,1440,Very Active,Friday
2765,2873212765,4/16/16,9685, 6.65 , 6.65 ,0, 3.11 , 0.02 , 3.51 ,0.01,47,1,305,1087,2148,1440,Very Active,Saturday
2765,2873212765,4/17/16,2524, 1.70 , 1.70 ,0,0, 0.35 , 1.34 ,0,0,8,160,1272,1529,1440,Very Active,Sunday
2765,2873212765,4/18/16,7762, 5.24 , 5.24 ,0, 0.07 , 0.28 , 4.89 ,0,1,6,311,1122,1890,1440,Very Active,Monday
2765,2873212765,4/19/16,7948, 5.37 , 5.37 ,0,0, -   , 5.36 ,0,0,0,389,1051,1956,1440,Very Active,Tuesday
2765,2873212765,4/20/16,9202, 6.30 , 6.30 ,0, 1.51 , 0.12 , 4.66 ,0.01,22,5,378,1035,2094,1440,Very Active,Wednesday
2765,2873212765,4/21/16,8859, 5.98 , 5.98 ,0, 0.13 , 0.37 , 5.47 ,0.01,2,10,371,1057,1970,1440,Very Active,Thursday
2765,2873212765,4/22/16,7286, 4.90 , 4.90 ,0, 0.46 , -   , 4.42 ,0.02,46,0,366,1028,2241,1440,Very Active,Friday
2765,2873212765,4/23/16,9317, 6.35 , 6.35 ,0, 2.09 , 0.23 , 4.02 ,0.01,28,5,330,1077,2021,1440,Very Active,Saturday
2765,2873212765,4/24/16,6873, 4.68 , 4.68 ,0, 3.00 , 0.06 , 1.62 ,0,46,1,190,1203,1898,1440,Very Active,Sunday
2765,2873212765,4/25/16,7373, 4.95 , 4.95 ,0,0, -   , 4.95 ,0,0,0,359,1081,1907,1440,Very Active,Monday
2765,2873212765,4/26/16,8242, 5.54 , 5.54 ,0, 0.12 , 0.18 , 5.24 ,0,2,5,309,1124,1882,1440,Very Active,Tuesday
2765,2873212765,4/27/16,3516, 2.36 , 2.36 ,0,0, -   , 2.36 ,0,46,0,197,1197,1966,1440,Very Active,Wednesday
2765,2873212765,4/28/16,7913, 5.41 , 5.41 ,0, 2.16 , 0.34 , 2.91 ,0,28,7,213,1192,1835,1440,Very Active,Thursday
2765,2873212765,4/29/16,7365, 4.95 , 4.95 ,0, 1.36 , 1.41 , 2.18 ,0,20,23,206,1191,1780,1440,Very Active,Friday
2765,2873212765,4/30/16,8452, 5.68 , 5.68 ,0, 0.33 , 1.08 , 4.26 ,0.01,5,20,248,1167,1830,1440,Very Active,Saturday
2765,2873212765,5/1/16,7399, 4.97 , 4.97 ,0, 0.49 , 1.04 , 3.44 ,0,7,18,196,1219,1739,1440,Very Active,Sunday
2765,2873212765,5/2/16,7525, 5.06 , 5.06 ,0,0, 0.21 , 4.83 ,0.02,0,7,334,1099,1878,1440,Very Active,Monday
2765,2873212765,5/3/16,7412, 4.98 , 4.98 ,0, 0.06 , 0.25 , 4.66 ,0.01,1,6,363,1070,1906,1440,Very Active,Tuesday
2765,2873212765,5/4/16,8278, 5.56 , 5.56 ,0,0, -   , 5.56 ,0,0,0,420,1020,2015,1440,Very Active,Wednesday
2765,2873212765,5/5/16,8314, 5.61 , 5.61 ,0, 0.78 , 0.80 , 4.03 ,0,13,23,311,1093,1971,1440,Very Active,Thursday
2765,2873212765,5/6/16,7063, 4.75 , 4.75 ,0,0, 0.12 , 4.61 ,0.01,0,5,370,1065,1910,1440,Very Active,Friday
2765,2873212765,5/7/16,4940, 3.38 , 3.38 ,0, 2.28 , 0.55 , 0.55 ,0,75,11,52,1302,1897,1440,Very Active,Saturday
2765,2873212765,5/8/16,8168, 5.54 , 5.54 ,0, 2.90 , -   , 2.64 ,0,46,0,326,1068,2096,1440,Very Active,Sunday
2765,2873212765,5/9/16,7726, 5.19 , 5.19 ,0,0, -   , 5.19 ,0,0,0,345,1095,1906,1440,Very Active,Monday
2765,2873212765,5/10/16,8275, 5.56 , 5.56 ,0,0, -   , 5.55 ,0.01,0,0,373,1067,1962,1440,Very Active,Tuesday
2765,2873212765,5/11/16,6440, 4.33 , 4.33 ,0,0, -   , 4.32 ,0.01,0,0,319,1121,1826,1440,Very Active,Wednesday
2765,2873212765,5/12/16,7566, 5.11 , 5.11 ,0,0, -   , 5.11 ,0,0,0,268,720,1431,988,Not Active,Thursday
8164,3372868164,4/12/16,4747, 3.24 , 3.24 ,0,0, -   , 3.23 ,0.01,0,0,280,1160,1788,1440,Very Active,Tuesday
8164,3372868164,4/13/16,9715, 6.63 , 6.63 ,0, 0.99 , 0.34 , 5.27 ,0.02,16,8,371,1045,2093,1440,Very Active,Wednesday
8164,3372868164,4/14/16,8844, 6.03 , 6.03 ,0, 0.34 , 1.03 , 4.65 ,0.01,6,25,370,1039,2065,1440,Very Active,Thursday
8164,3372868164,4/15/16,7451, 5.08 , 5.08 ,0,0, -   , 5.06 ,0.02,0,0,335,1105,1908,1440,Very Active,Friday
8164,3372868164,4/16/16,6905, 4.73 , 4.73 ,0,0, -   , 4.70 ,0.029999999,0,0,356,1084,1908,1440,Very Active,Saturday
8164,3372868164,4/17/16,8199, 5.88 , 5.88 ,0, 1.41 , 0.10 , 4.36 ,0.01,11,2,322,1105,1964,1440,Very Active,Sunday
8164,3372868164,4/18/16,6798, 4.64 , 4.64 ,0, 1.08 , 0.20 , 3.35 ,0,20,7,343,1070,2014,1440,Very Active,Monday
8164,3372868164,4/19/16,7711, 5.26 , 5.26 ,0,0, -   , 5.24 ,0.02,0,0,376,1064,1985,1440,Very Active,Tuesday
8164,3372868164,4/20/16,4880, 3.33 , 3.33 ,0, 0.84 , 0.09 , 2.38 ,0.02,15,3,274,1148,1867,1440,Very Active,Wednesday
8164,3372868164,4/21/16,8857, 6.07 , 6.07 ,0, 1.15 , 0.26 , 4.64 ,0.01,18,9,376,1037,2124,1440,Very Active,Thursday
8164,3372868164,4/22/16,3843, 2.62 , 2.62 ,0,0, -   , 2.61 ,0.01,0,0,206,1234,1669,1440,Very Active,Friday
8164,3372868164,4/23/16,7396, 5.07 , 5.07 ,0, 1.40 , 0.08 , 3.58 ,0,20,2,303,1115,1995,1440,Very Active,Saturday
8164,3372868164,4/24/16,6731, 4.59 , 4.59 ,0, 0.89 , 0.19 , 3.49 ,0.02,14,7,292,1127,1921,1440,Very Active,Sunday
8164,3372868164,4/25/16,5995, 4.09 , 4.09 ,0,0, -   , 4.09 ,0,0,0,416,1024,2010,1440,Very Active,Monday
8164,3372868164,4/26/16,8283, 5.79 , 5.79 ,0, 1.85 , 0.05 , 3.87 ,0.01,22,2,333,1083,2057,1440,Very Active,Tuesday
8164,3372868164,4/27/16,7904, 5.42 , 5.42 ,0, 1.58 , 0.63 , 3.19 ,0.01,24,13,346,1057,2095,1440,Very Active,Wednesday
8164,3372868164,4/28/16,5512, 3.76 , 3.76 ,0,0, -   , 3.76 ,0,0,0,385,1055,1972,1440,Very Active,Thursday
8164,3372868164,4/29/16,9135, 6.23 , 6.23 ,0,0, -   , 6.22 ,0.01,0,0,402,1038,2044,1440,Very Active,Friday
8164,3372868164,4/30/16,5250, 3.58 , 3.58 ,0, 1.06 , 0.09 , 2.42 ,0.01,17,4,300,1119,1946,1440,Very Active,Saturday
8164,3372868164,5/1/16,3077, 2.10 , 2.10 ,0,0, -   , 2.09 ,0,0,0,172,842,1237,1014,Active,Sunday
3714,3977333714,4/12/16,8856, 5.98 , 5.98 ,0, 3.06 , 0.91 , 2.01 ,0,44,19,131,777,1450,971,Not Active,Tuesday
3714,3977333714,4/13/16,10035, 6.71 , 6.71 ,0, 2.03 , 2.13 , 2.55 ,0,31,46,153,754,1495,984,Not Active,Wednesday
3714,3977333714,4/14/16,7641, 5.11 , 5.11 ,0, 0.32 , 0.97 , 3.82 ,0,5,23,214,801,1433,1043,Active,Thursday
3714,3977333714,4/15/16,9010, 6.06 , 6.06 ,0, 1.05 , 1.75 , 3.26 ,0,15,42,183,644,1468,884,Not Active,Friday
3714,3977333714,4/16/16,13459, 9.00 , 9.00 ,0, 2.03 , 4.00 , 2.97 ,0,31,83,153,663,1625,930,Not Active,Saturday
3714,3977333714,4/17/16,10415, 6.97 , 6.97 ,0, 0.70 , 2.35 , 3.92 ,0,11,58,205,600,1529,874,Not Active,Sunday
3714,3977333714,4/18/16,11663, 7.80 , 7.80 ,0, 0.25 , 3.73 , 3.82 ,0,4,95,214,605,1584,918,Not Active,Monday
3714,3977333714,4/19/16,12414, 8.78 , 8.78 ,0, 2.24 , 2.45 , 3.96 ,0,19,67,221,738,1638,1045,Active,Tuesday
3714,3977333714,4/20/16,11658, 7.83 , 7.83 ,0, 0.20 , 4.35 , 3.28 ,0,2,98,164,845,1554,1109,Active,Wednesday
3714,3977333714,4/21/16,6093, 4.08 , 4.08 ,0,0, -   , 4.06 ,0,0,0,242,712,1397,954,Not Active,Thursday
3714,3977333714,4/22/16,8911, 5.96 , 5.96 ,0, 2.33 , 0.58 , 3.06 ,0,33,12,188,731,1481,964,Not Active,Friday
3714,3977333714,4/23/16,12058, 8.07 , 8.07 ,0,0, 4.22 , 3.85 ,0,0,92,252,724,1638,1068,Active,Saturday
3714,3977333714,4/24/16,14112, 10.00 , 10.00 ,0, 3.27 , 4.56 , 2.17 ,0,30,95,129,660,1655,914,Not Active,Sunday
3714,3977333714,4/25/16,11177, 8.48 , 8.48 ,0, 5.62 , 0.43 , 2.41 ,0,50,9,133,781,1570,973,Not Active,Monday
3714,3977333714,4/26/16,11388, 7.62 , 7.62 ,0, 0.45 , 4.22 , 2.95 ,0,7,95,170,797,1551,1069,Active,Tuesday
3714,3977333714,4/27/16,7193, 5.04 , 5.04 ,0,0, 0.42 , 4.62 ,0,0,10,176,714,1377,900,Not Active,Wednesday
3714,3977333714,4/28/16,7114, 4.88 , 4.88 ,0, 1.37 , 0.29 , 3.22 ,0,15,8,190,804,1407,1017,Active,Thursday
3714,3977333714,4/29/16,10645, 7.75 , 7.75 ,0, 3.74 , 1.30 , 2.71 ,0,36,32,150,744,1545,962,Not Active,Friday
3714,3977333714,4/30/16,13238, 9.20 , 9.20 ,0, 3.69 , 2.10 , 3.41 ,0,43,52,194,687,1650,976,Not Active,Saturday
3714,3977333714,5/1/16,10414, 7.07 , 7.07 ,0, 2.67 , 1.98 , 2.41 ,0,41,40,124,691,1501,896,Not Active,Sunday
3714,3977333714,5/2/16,16520, 11.05 , 11.05 ,0, 1.54 , 6.48 , 3.02 ,0,24,143,176,713,1760,1056,Active,Monday
3714,3977333714,5/3/16,14335, 9.59 , 9.59 ,0, 3.32 , 1.74 , 4.53 ,0,47,41,258,594,1710,940,Not Active,Tuesday
3714,3977333714,5/4/16,13559, 9.44 , 9.44 ,0, 1.81 , 4.58 , 2.89 ,0,14,96,142,852,1628,1104,Active,Wednesday
3714,3977333714,5/5/16,12312, 8.58 , 8.58 ,0, 1.76 , 4.11 , 2.71 ,0,14,88,178,680,1618,960,Not Active,Thursday
3714,3977333714,5/6/16,11677, 8.28 , 8.28 ,0, 3.11 , 2.51 , 2.67 ,0,29,55,168,676,1590,928,Not Active,Friday
3714,3977333714,5/7/16,11550, 7.73 , 7.73 ,0,0, 4.13 , 3.59 ,0,0,86,208,703,1574,997,Not Active,Saturday
3714,3977333714,5/8/16,13585, 9.09 , 9.09 ,0, 0.68 , 5.24 , 3.17 ,0,9,116,171,688,1633,984,Not Active,Sunday
3714,3977333714,5/9/16,14687, 10.08 , 10.08 ,0, 0.77 , 5.60 , 3.55 ,0,8,122,151,1159,1667,1440,Very Active,Monday
3714,3977333714,5/10/16,13072, 8.78 , 8.78 ,0, 0.07 , 5.40 , 3.31 ,0,1,115,196,676,1630,988,Not Active,Tuesday
3714,3977333714,5/11/16,746, 0.50 , 0.50 ,0, 0.37 , -   , 0.13 ,0,4,0,9,13,52,26,Not Active,Wednesday
2650,4020332650,4/12/16,8539, 6.12 , 6.12 ,0, 0.15 , 0.24 , 5.68 ,0,4,15,331,712,3654,1062,Active,Tuesday
2650,4020332650,4/13/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1981,1440,Very Active,Wednesday
2650,4020332650,4/14/16,108, 0.08 , 0.08 ,0,0, -   , 0.03 ,0,0,0,3,1437,2011,1440,Very Active,Thursday
2650,4020332650,4/15/16,1882, 1.35 , 1.35 ,0, 0.21 , 0.36 , 0.77 ,0,36,18,87,1299,2951,1440,Very Active,Friday
2650,4020332650,4/16/16,1982, 1.42 , 1.42 ,0, 0.45 , 0.37 , 0.59 ,0,65,21,55,1222,3051,1363,Active,Saturday
2650,4020332650,4/17/16,16, 0.01 , 0.01 ,0,0, -   , 0.01 ,0,0,0,2,1438,1990,1440,Very Active,Sunday
2650,4020332650,4/18/16,62, 0.04 , 0.04 ,0,0, -   , 0.04 ,0,0,0,2,1438,1995,1440,Very Active,Monday
2650,4020332650,4/19/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Tuesday
2650,4020332650,4/20/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Wednesday
2650,4020332650,4/21/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Thursday
2650,4020332650,4/22/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Friday
2650,4020332650,4/23/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Saturday
2650,4020332650,4/24/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Sunday
2650,4020332650,4/25/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Monday
2650,4020332650,4/26/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Tuesday
2650,4020332650,4/27/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Wednesday
2650,4020332650,4/28/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Thursday
2650,4020332650,4/29/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Friday
2650,4020332650,4/30/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Saturday
2650,4020332650,5/1/16,0, -   , -   ,0,0, -   , -   ,0,0,0,0,1440,1980,1440,Very Active,Sunday
2650,4020332650,5/2/16,475, 0.34 , 0.34 ,0,0, 0.04 , 0.29 ,0,0,11,31,1350,2207,1392,Active,Monday
2650,4020332650,5/3/16,4496, 3.22 , 3.22 ,0,0, -   , 3.15 ,0.050000001,0,0,174,950,2828,1124,Active,Tuesday
2650,4020332650,5/4/16,10252, 7.35 , 7.35 ,0, 0.67 , 1.04 , 5.58 ,0,13,46,346,531,3879,936,Not Active,Wednesday
2650,4020332650,5/5/16,11728, 8.43 , 8.43 ,0, 2.62 , 1.68 , 4.04 ,0.07,38,42,196,916,3429,1192,Active,Thursday
2650,4020332650,5/6/16,4369, 3.13 , 3.13 ,0,0, -   , 3.10 ,0.01,0,0,177,855,2704,1032,Active,Friday
2650,4020332650,5/7/16,6132, 4.40 , 4.40 ,0,0, -   , 3.58 ,0,0,0,184,1256,2975,1440,Very Active,Saturday
2650,4020332650,5/8/16,5862, 4.20 , 4.20 ,0,0, -   , 4.15 ,0,0,0,263,775,3089,1038,Active,Sunday
2650,4020332650,5/9/16,4556, 3.27 , 3.27 ,0, 0.20 , 0.12 , 2.94 ,0,3,5,173,1225,2785,1406,Very Active,Monday
2650,4020332650,5/10/16,5546, 3.98 , 3.98 ,0,0, -   , 3.87 ,0.039999999,0,0,206,774,2926,980,Not Active,Tuesday
2650,4020332650,5/11/16,3689, 2.65 , 2.65 ,0, 0.11 , 0.17 , 2.33 ,0,2,8,134,1296,2645,1440,Very Active,Wednesday
2650,4020332650,5/12/16,590, 0.42 , 0.42 ,0,0, -   , 0.41 ,0,0,0,21,721,1120,742,Not Active,Thursday
